chrom	start	end	acc	score	strand	FC	feat_chrom	feat_start	feat_end	feat_acc	feat_score	feat_strand	feat_FC	distance
3	682643	682645	pCAMTA2-22C-mock_S1_peak_28383	28.0	.	682644	3	681251	682752	AT3G03030	.	+	CDS	0
3	704263	704265	pCAMTA2-22C-mock_S1_peak_28405	27.5	.	704264	3	704079	705580	AT3G03090	.	-	CDS	0
3	707627	707629	pCAMTA3-22C-cycloheximide_S6_peak_23828	32.0	.	707628	3	707078	708579	AT3G03100	.	-	CDS	0
3	717288	717290	pCAMTA2-22C-mock_S1_peak_28414	28.0	.	717289	3	716344	717845	AT3G03120	.	+	CDS	0
3	723837	723839	pCAMTA2-22C-mock_S1_peak_28422	37.0	.	723838	3	723064	724565	AT3G03130	.	-	CDS	0
3	723837	723839	pCAMTA2-22C-mock_S1_peak_28422	37.0	.	723838	3	723347	724848	AT3G03140	.	+	CDS	0
3	724294	724296	pCAMTA3-22C-cycloheximide_S6_peak_23843	27.0	.	724295	3	723064	724565	AT3G03130	.	-	CDS	0
3	724294	724296	pCAMTA3-22C-cycloheximide_S6_peak_23843	27.0	.	724295	3	723347	724848	AT3G03140	.	+	CDS	0
3	731662	731664	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_27872	36.0	.	731663	3	731065	732566	AT3G03170	.	+	CDS	0
3	741386	741388	pCAMTA2-22C-mock_S1_peak_28436	31.0	.	741387	3	739986	741487	AT3G03210	.	+	CDS	0
3	743826	743828	pCAMTA2-22C-mock_S1_peak_28439	26.0	.	743827	3	743475	744976	AT3G03220	.	-	CDS	0
3	764842	764844	pCAMTA2-22C-mock_S1_peak_28451	30.5	.	764843	3	763695	765196	AT3G03272	.	-	CDS	0
3	764842	764844	pCAMTA2-22C-mock_S1_peak_28451	30.5	.	764843	3	764558	766059	AT3G03280	.	+	CDS	0
3	765322	765324	pCAMTA2-22C-mock_S1_peak_28452	29.0	.	765323	3	764558	766059	AT3G03280	.	+	CDS	0
3	767173	767175	pCAMTA3-22C-mock_S4_peak_32143	27.0	.	767174	3	765744	767245	AT3G03290	.	+	CDS	0
3	778105	778107	pCAMTA2-22C-mock_S1_peak_28461	25.5	.	778106	3	777771	779272	AT3G03305	.	-	CDS	0
3	781663	781665	pCAMTA2-22C-mock_S1_peak_28464	28.0	.	781664	3	780871	782372	AT3G03320	.	+	CDS	0
3	781663	781665	pCAMTA2-22C-mock_S1_peak_28464	28.0	.	781664	3	780988	782489	AT3G03310	.	-	CDS	0
3	791373	791375	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_21712	29.5	.	791374	3	790056	791557	AT3G03341	.	-	CDS	0
3	791373	791375	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_21712	29.5	.	791374	3	790272	791773	AT3G03350	.	+	CDS	0
3	812852	812854	pCAMTA3-22C-cycloheximide_S6_peak_23890	34.0	.	812853	3	811526	813027	AT3G03420	.	+	CDS	0
3	813919	813921	pCAMTA3-22C-mock_S4_peak_32178	27.0	.	813920	3	813480	814981	AT3G03430	.	+	CDS	0
3	815743	815745	pCAMTA2-22C-mock_S1_peak_28488	41.0	.	815744	3	814708	816209	AT3G03440	.	+	CDS	0
3	823097	823099	pCAMTA3-22C-mock_S4_peak_32187	35.0	.	823098	3	822042	823543	AT3G03456	.	-	CDS	0
3	825218	825220	pCAMTA2-22C-mock_S1_peak_28501	36.0	.	825219	3	823985	825486	AT3G03460	.	-	CDS	0
3	829526	829528	pCAMTA2-22C-mock_S1_peak_28504	46.0	.	829527	3	829363	830864	AT3G03480	.	-	CDS	0
3	833153	833155	pCAMTA2-22C-mock_S1_peak_28508	30.0	.	833154	3	831928	833429	AT3G03500	.	+	CDS	0
3	851424	851426	pCAMTA2-22C-mock_S1_peak_28519	31.0	.	851425	3	850961	852462	AT3G03550	.	-	CDS	0
3	852044	852046	pCAMTA2-22C-mock_S1_peak_28520	28.0	.	852045	3	850961	852462	AT3G03550	.	-	CDS	0
3	868245	868247	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_27964	31.0	.	868246	3	868006	869507	AT3G03600	.	-	CDS	0
3	877170	877172	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_27971	36.0	.	877171	3	875752	877253	AT3G03620	.	-	CDS	0
3	877170	877172	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_27971	36.0	.	877171	3	877129	878630	AT3G03626	.	-	CDS	0
3	877502	877504	pCAMTA3-22C-mock_S4_peak_32230	29.0	.	877503	3	877129	878630	AT3G03626	.	-	CDS	0
3	878541	878543	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_27973	26.5	.	878542	3	877129	878630	AT3G03626	.	-	CDS	0
3	880203	880205	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_27976	41.0	.	880204	3	879900	881401	AT3G03630	.	-	CDS	0
3	880203	880205	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_27976	41.0	.	880204	3	880027	881528	AT3G03640	.	+	CDS	0
3	885877	885879	pCAMTA2-22C-mock_S1_peak_28553	30.0	.	885878	3	885666	887167	AT3G03650	.	-	CDS	0
3	891728	891730	pCAMTA3-22C-cycloheximide_S6_peak_23934	26.0	.	891729	3	891662	893163	AT3G03660	.	-	CDS	0
3	907770	907772	pCAMTA2-22C-mock_S1_peak_28562	27.0	.	907771	3	906623	908124	AT3G03680	.	+	CDS	0
3	908035	908037	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_21766	25.5	.	908036	3	906623	908124	AT3G03680	.	+	CDS	0
3	913516	913518	pCAMTA3-22C-cycloheximide_S6_peak_23939	47.0	.	913517	3	913143	914644	AT3G03690	.	-	CDS	0
3	914483	914485	pCAMTA2-22C-mock_S1_peak_28572	48.0	.	914484	3	913143	914644	AT3G03690	.	-	CDS	0
3	915691	915693	pCAMTA2-22C-mock_S1_peak_28573	31.0	.	915692	3	915502	917003	AT3G03700	.	+	CDS	0
3	930697	930699	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_28003	26.0	.	930698	3	930474	931975	AT3G03720	.	-	CDS	0
3	936222	936224	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_21786	29.0	.	936223	3	935820	937321	AT3G03730	.	-	CDS	0
3	954422	954424	pCAMTA3-22C-cycloheximide_S6_peak_23954	25.5	.	954423	3	954260	955761	AT3G03776	.	-	CDS	0
3	957472	957474	pCAMTA3-22C-mock_S4_peak_32290	27.0	.	957473	3	956601	958102	AT3G03780	.	+	CDS	0
3	957778	957780	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_21795	31.0	.	957779	3	956601	958102	AT3G03780	.	+	CDS	0
3	958073	958075	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_28024	27.0	.	958074	3	956601	958102	AT3G03780	.	+	CDS	0
3	968680	968682	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_21804	36.0	.	968681	3	968313	969814	AT3G03800	.	+	CDS	0
3	992540	992542	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_21817	27.5	.	992541	3	991464	992965	AT3G03860	.	+	CDS	0
3	995162	995164	pCAMTA2-22C-mock_S1_peak_28626	42.0	.	995163	3	994519	996020	AT3G03870	.	+	CDS	0
3	995747	995749	pCAMTA3-22C-mock_S4_peak_32327	30.5	.	995748	3	994519	996020	AT3G03870	.	+	CDS	0
3	997766	997768	pCAMTA3-22C-cycloheximide_S6_peak_23977	39.0	.	997767	3	997122	998623	AT3G03880	.	+	CDS	0
3	1013253	1013255	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_28064	30.0	.	1013254	3	1012310	1013811	AT3G03930	.	-	CDS	0
3	1021280	1021282	pCAMTA2-22C-mock_S1_peak_28649	27.0	.	1021281	3	1020501	1022002	AT3G03950	.	+	CDS	0
3	1021520	1021522	pCAMTA2-22C-mock_S1_peak_28650	36.0	.	1021521	3	1020501	1022002	AT3G03950	.	+	CDS	0
3	1021770	1021772	pCAMTA2-22C-mock_S1_peak_28651	53.0	.	1021771	3	1020501	1022002	AT3G03950	.	+	CDS	0
3	1024045	1024047	pCAMTA2-22C-mock_S1_peak_28653	34.0	.	1024046	3	1023431	1024932	AT3G03960	.	+	CDS	0
3	1030389	1030391	pCAMTA3-22C-cycloheximide_S6_peak_24003	32.0	.	1030390	3	1029391	1030892	AT3G03970	.	-	CDS	0
3	1032925	1032927	pCAMTA3-22C-mock_S4_peak_32360	26.5	.	1032926	3	1032787	1034288	AT3G03990	.	+	CDS	0
3	1033599	1033601	pCAMTA3-22C-mock_S4_peak_32363	31.5	.	1033600	3	1032787	1034288	AT3G03990	.	+	CDS	0
3	1035717	1035719	pCAMTA3-22C-cycloheximide_S6_peak_24008	30.0	.	1035718	3	1034499	1036000	AT3G04000	.	+	CDS	0
3	1055081	1055083	pCAMTA2-22C-mock_S1_peak_28678	30.0	.	1055082	3	1054452	1055953	AT3G04060	.	-	CDS	0
3	1076778	1076780	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_28105	26.0	.	1076779	3	1076360	1077861	AT3G04110	.	+	CDS	0
3	1081261	1081263	pCAMTA2-22C-mock_S1_peak_28694	43.0	.	1081262	3	1080076	1081577	AT3G04120	.	+	CDS	0
3	1083860	1083862	pCAMTA2-22C-mock_S1_peak_28697	28.0	.	1083861	3	1083135	1084636	AT3G04130	.	+	CDS	0
3	1084562	1084564	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_28116	32.0	.	1084563	3	1083135	1084636	AT3G04130	.	+	CDS	0
3	1091420	1091422	pCAMTA3-22C-cycloheximide_S6_peak_24042	26.5	.	1091421	3	1089926	1091427	AT3G04150	.	-	CDS	0
3	1099820	1099822	pCAMTA2-22C-mock_S1_peak_28711	26.0	.	1099821	3	1099746	1101247	AT3G04184	.	-	CDS	0
3	1122057	1122059	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_21901	27.0	.	1122058	3	1120949	1122450	AT3G04250	.	+	CDS	0
3	1127564	1127566	pCAMTA3-22C-mock_S4_peak_32439	26.5	.	1127565	3	1127015	1128516	AT3G04260	.	-	CDS	0
3	1143749	1143751	pCAMTA3-22C-mock_S4_peak_32452	31.0	.	1143750	3	1142814	1144315	AT3G04320	.	+	CDS	0
3	1144193	1144195	pCAMTA2-22C-mock_S1_peak_28744	31.0	.	1144194	3	1142814	1144315	AT3G04320	.	+	CDS	0
3	1155970	1155972	pCAMTA3-22C-cycloheximide_S6_peak_24085	26.0	.	1155971	3	1155969	1157470	AT3G04350	.	-	CDS	0
3	1156835	1156837	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_28160	29.0	.	1156836	3	1155969	1157470	AT3G04350	.	-	CDS	0
3	1159455	1159457	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_21928	31.5	.	1159456	3	1158429	1159930	AT3G04370	.	+	CDS	0
3	1161403	1161405	pCAMTA2-22C-mock_S1_peak_28760	29.0	.	1161404	3	1160601	1162102	AT3G04380	.	+	CDS	0
3	1176624	1176626	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_28174	26.0	.	1176625	3	1176486	1177987	AT3G04430	.	-	CDS	0
3	1184567	1184569	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_21937	32.0	.	1184568	3	1183301	1184802	AT3G04450	.	+	CDS	0
3	1192019	1192021	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_28186	27.0	.	1192020	3	1191353	1192854	AT3G04470	.	-	CDS	0
3	1226122	1226124	pCAMTA3-22C-cycloheximide_S6_peak_24115	36.0	.	1226123	3	1224960	1226461	AT3G04550	.	+	CDS	0
3	1256886	1256888	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_28238	29.0	.	1256887	3	1256239	1257740	AT3G04620	.	-	CDS	0
3	1259291	1259293	pCAMTA2-22C-mock_S1_peak_28837	29.0	.	1259292	3	1258230	1259731	AT3G04630	.	+	CDS	0
3	1276669	1276671	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_22001	36.0	.	1276670	3	1275438	1276939	AT3G04690	.	-	CDS	0
3	1276669	1276671	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_22001	36.0	.	1276670	3	1275947	1277448	AT3G04710	.	+	CDS	0
3	1276669	1276671	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_22001	36.0	.	1276670	3	1275947	1277448	AT3G04700	.	+	CDS	0
3	1290586	1290588	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_22007	29.0	.	1290587	3	1289915	1291416	AT3G04730	.	-	CDS	0
3	1305504	1305506	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_28286	27.0	.	1305505	3	1305192	1306693	AT3G04760	.	-	CDS	0
3	1312475	1312477	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_22023	26.0	.	1312476	3	1312364	1313865	AT3G04790	.	+	CDS	0
3	1313381	1313383	pCAMTA3-22C-mock_S4_peak_32616	72.0	.	1313382	3	1312364	1313865	AT3G04790	.	+	CDS	0
3	1313381	1313383	pCAMTA3-22C-mock_S4_peak_32616	72.0	.	1313382	3	1312513	1314014	AT3G04780	.	-	CDS	0
3	1340021	1340023	pCAMTA2-22C-mock_S1_peak_28899	31.0	.	1340022	3	1339718	1341219	AT3G04860	.	-	CDS	0
3	1343047	1343049	pCAMTA3-22C-mock_S4_peak_32638	26.0	.	1343048	3	1341841	1343342	AT3G04870	.	+	CDS	0
3	1360998	1361000	pCAMTA3-22C-cycloheximide_S6_peak_24206	30.0	.	1360999	3	1359988	1361489	AT3G04920	.	+	CDS	0
3	1361421	1361423	pCAMTA3-22C-mock_S4_peak_32656	26.0	.	1361422	3	1359988	1361489	AT3G04920	.	+	CDS	0
3	1363021	1363023	pCAMTA2-22C-mock_S1_peak_28920	42.0	.	1363022	3	1362028	1363529	AT3G04930	.	+	CDS	0
3	1365929	1365931	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_28331	38.0	.	1365930	3	1364680	1366181	AT3G04940	.	+	CDS	0
3	1375494	1375496	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_22060	27.0	.	1375495	3	1375239	1376740	AT3G04970	.	+	CDS	0
3	1375987	1375989	pCAMTA2-22C-mock_S1_peak_28936	26.0	.	1375988	3	1375239	1376740	AT3G04970	.	+	CDS	0
3	1384376	1384378	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_22069	31.5	.	1384377	3	1384179	1385680	AT3G04990	.	-	CDS	0
3	1385399	1385401	pCAMTA2-22C-mock_S1_peak_28946	26.0	.	1385400	3	1384179	1385680	AT3G04990	.	-	CDS	0
3	1407682	1407684	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_28359	27.0	.	1407683	3	1407595	1409096	AT3G05040	.	-	CDS	0
3	1415840	1415842	pCAMTA2-22C-mock_S1_peak_28966	36.0	.	1415841	3	1415064	1416565	AT3G05060	.	-	CDS	0
3	1415840	1415842	pCAMTA2-22C-mock_S1_peak_28966	36.0	.	1415841	3	1415479	1416980	AT3G05070	.	+	CDS	0
3	1422861	1422863	pCAMTA2-22C-mock_S1_peak_28972	35.0	.	1422862	3	1422223	1423724	AT3G05090	.	-	CDS	0
3	1437624	1437626	pCAMTA2-22C-mock_S1_peak_28989	26.0	.	1437625	3	1437300	1438801	AT3G05140	.	-	CDS	0
3	1439631	1439633	pCAMTA3-22C-cycloheximide_S6_peak_24260	26.0	.	1439632	3	1439215	1440716	AT3G05150	.	+	CDS	0
3	1448737	1448739	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_28392	31.0	.	1448738	3	1447646	1449147	AT3G05155	.	+	CDS	0
3	1462838	1462840	pCAMTA3-22C-mock_S4_peak_32753	34.0	.	1462839	3	1462237	1463738	AT3G05165	.	-	CDS	0
3	1463310	1463312	pCAMTA2-22C-mock_S1_peak_28994	31.0	.	1463311	3	1462237	1463738	AT3G05165	.	-	CDS	0
3	1471505	1471507	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_28399	26.0	.	1471506	3	1470029	1471530	AT3G05180	.	-	CDS	0
3	1471505	1471507	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_28399	26.0	.	1471506	3	1470456	1471957	AT3G05190	.	+	CDS	0
3	1491894	1491896	pCAMTA3-22C-cycloheximide_S6_peak_24279	28.0	.	1491895	3	1491303	1492804	AT3G05230	.	+	CDS	0
3	1494770	1494772	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_28417	30.0	.	1494771	3	1494634	1496135	AT3G05250	.	+	CDS	0
3	1496212	1496214	pCAMTA3-22C-cycloheximide_S6_peak_24283	27.0	.	1496213	3	1494881	1496382	AT3G05240	.	-	CDS	0
3	1503258	1503260	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_28429	30.0	.	1503259	3	1502426	1503927	AT3G05270	.	-	CDS	0
3	1506163	1506165	pCAMTA3-22C-cycloheximide_S6_peak_24297	30.0	.	1506164	3	1505054	1506555	AT3G05280	.	-	CDS	0
3	1507759	1507761	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_28435	26.0	.	1507760	3	1507114	1508615	AT3G05290	.	-	CDS	0
3	1518567	1518569	pCAMTA3-22C-mock_S4_peak_32808	31.0	.	1518568	3	1517899	1519400	AT3G05327	.	-	CDS	0
3	1519199	1519201	pCAMTA2-22C-mock_S1_peak_29043	27.0	.	1519200	3	1517899	1519400	AT3G05327	.	-	CDS	0
3	1523611	1523613	pCAMTA2-22C-mock_S1_peak_29047	27.0	.	1523612	3	1523347	1524848	AT3G05345	.	-	CDS	0
3	1539372	1539374	pCAMTA3-22C-cycloheximide_S6_peak_24332	37.5	.	1539373	3	1538216	1539717	AT3G05370	.	-	CDS	0
3	1539937	1539939	pCAMTA3-22C-cycloheximide_S6_peak_24333	25.5	.	1539938	3	1539561	1541062	AT3G05380	.	+	CDS	0
3	1548909	1548911	pCAMTA2-22C-mock_S1_peak_29071	38.0	.	1548910	3	1547476	1548977	AT3G05390	.	-	CDS	0
3	1548909	1548911	pCAMTA2-22C-mock_S1_peak_29071	38.0	.	1548910	3	1548701	1550202	AT3G05400	.	+	CDS	0
3	1549708	1549710	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_28480	26.0	.	1549709	3	1548701	1550202	AT3G05400	.	+	CDS	0
3	1582604	1582606	pCAMTA2-22C-mock_S1_peak_29089	41.0	.	1582605	3	1582047	1583548	AT3G05470	.	-	CDS	0
3	1582937	1582939	pCAMTA2-22C-mock_S1_peak_29090	32.0	.	1582938	3	1582047	1583548	AT3G05470	.	-	CDS	0
3	1583250	1583252	pCAMTA2-22C-mock_S1_peak_29091	31.0	.	1583251	3	1582047	1583548	AT3G05470	.	-	CDS	0
3	1590632	1590634	pCAMTA3-22C-cycloheximide_S6_peak_24357	29.0	.	1590633	3	1590380	1591881	AT3G05490	.	+	CDS	0
3	1592844	1592846	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_28506	30.0	.	1592845	3	1592539	1594040	AT3G05500	.	+	CDS	0
3	1593286	1593288	pCAMTA2-22C-mock_S1_peak_29101	29.5	.	1593287	3	1592539	1594040	AT3G05500	.	+	CDS	0
3	1608038	1608040	pCAMTA3-22C-cycloheximide_S6_peak_24372	32.0	.	1608039	3	1607530	1609031	AT3G05540	.	-	CDS	0
3	1609506	1609508	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_22204	33.5	.	1609507	3	1608435	1609936	AT3G05545	.	+	CDS	0
3	1620918	1620920	pCAMTA2-22C-mock_S1_peak_29131	30.5	.	1620919	3	1620510	1622011	AT3G05590	.	+	CDS	0
3	1631941	1631943	pCAMTA2-22C-mock_S1_peak_29137	27.0	.	1631942	3	1631266	1632767	AT3G05620	.	-	CDS	0
3	1631941	1631943	pCAMTA2-22C-mock_S1_peak_29137	27.0	.	1631942	3	1631407	1632908	AT3G05625	.	+	CDS	0
3	1642044	1642046	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_28549	26.0	.	1642045	3	1641727	1643228	AT3G05640	.	-	CDS	0
3	1648223	1648225	pCAMTA3-22C-cycloheximide_S6_peak_24403	27.0	.	1648224	3	1647990	1649491	AT3G05650	.	-	CDS	0
3	1654242	1654244	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_28564	29.5	.	1654243	3	1652887	1654388	AT3G05670	.	+	CDS	0
3	1660156	1660158	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_28569	26.0	.	1660157	3	1659359	1660860	AT3G05675	.	-	CDS	0
3	1678866	1678868	pCAMTA2-22C-mock_S1_peak_29180	33.0	.	1678867	3	1677824	1679325	AT3G05690	.	-	CDS	0
3	1684774	1684776	pCAMTA2-22C-mock_S1_peak_29184	43.0	.	1684775	3	1683823	1685324	AT3G05700	.	-	CDS	0
3	1684774	1684776	pCAMTA2-22C-mock_S1_peak_29184	43.0	.	1684775	3	1684261	1685762	AT3G05710	.	+	CDS	0
3	1685622	1685624	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_28592	28.0	.	1685623	3	1684261	1685762	AT3G05710	.	+	CDS	0
3	1695138	1695140	pCAMTA2-22C-mock_S1_peak_29187	26.0	.	1695139	3	1695069	1696570	AT3G05730	.	+	CDS	0
3	1698361	1698363	pCAMTA3-22C-mock_S4_peak_32994	27.5	.	1698362	3	1697179	1698680	AT3G05740	.	+	CDS	0
3	1725428	1725430	pCAMTA2-22C-mock_S1_peak_29208	38.0	.	1725429	3	1724682	1726183	AT3G05790	.	-	CDS	0
3	1732026	1732028	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_28616	27.0	.	1732027	3	1731821	1733322	AT3G05810	.	-	CDS	0
3	1737177	1737179	pCAMTA3-22C-cycloheximide_S6_peak_24466	31.5	.	1737178	3	1735795	1737296	AT3G05830	.	+	CDS	0
3	1739963	1739965	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_28624	25.5	.	1739964	3	1739792	1741293	AT3G05840	.	+	CDS	0
3	1741120	1741122	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_22289	31.0	.	1741121	3	1739792	1741293	AT3G05840	.	+	CDS	0
3	1766933	1766935	pCAMTA3-22C-cycloheximide_S6_peak_24482	34.0	.	1766934	3	1766740	1768241	AT3G05910	.	-	CDS	0
3	1767490	1767492	pCAMTA3-22C-mock_S4_peak_33058	29.0	.	1767491	3	1766740	1768241	AT3G05910	.	-	CDS	0
3	1767700	1767702	pCAMTA2-22C-mock_S1_peak_29249	29.5	.	1767701	3	1766740	1768241	AT3G05910	.	-	CDS	0
3	1769088	1769090	pCAMTA2-22C-mock_S1_peak_29251	26.0	.	1769089	3	1769022	1770523	AT3G05920	.	-	CDS	0
3	1770066	1770068	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_28648	27.0	.	1770067	3	1769022	1770523	AT3G05920	.	-	CDS	0
3	1770066	1770068	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_28648	27.0	.	1770067	3	1769376	1770877	AT3G05930	.	+	CDS	0
3	1773992	1773994	pCAMTA2-22C-mock_S1_peak_29262	26.0	.	1773993	3	1773903	1775404	AT3G05936	.	-	CDS	0
3	1813293	1813295	pCAMTA3-22C-mock_S4_peak_33102	32.0	.	1813294	3	1812266	1813767	AT3G06020	.	+	CDS	0
3	1813293	1813295	pCAMTA3-22C-mock_S4_peak_33102	32.0	.	1813294	3	1812724	1814225	AT3G06019	.	-	CDS	0
3	1825720	1825722	pCAMTA3-22C-mock_S4_peak_33113	45.0	.	1825721	3	1824576	1826077	AT3G06040	.	-	CDS	0
3	1830051	1830053	pCAMTA2-22C-mock_S1_peak_29300	30.5	.	1830052	3	1829660	1831161	AT3G06060	.	-	CDS	0
3	1831721	1831723	pCAMTA2-22C-mock_S1_peak_29302	29.0	.	1831722	3	1831346	1832847	AT3G06070	.	-	CDS	0
3	1832324	1832326	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_22344	36.5	.	1832325	3	1831346	1832847	AT3G06070	.	-	CDS	0
3	1832807	1832809	pCAMTA3-22C-mock_S4_peak_33120	29.0	.	1832808	3	1831346	1832847	AT3G06070	.	-	CDS	0
3	1837153	1837155	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_22348	40.0	.	1837154	3	1837024	1838525	AT3G06080	.	-	CDS	0
3	1838058	1838060	pCAMTA2-22C-mock_S1_peak_29312	59.0	.	1838059	3	1837024	1838525	AT3G06080	.	-	CDS	0
3	1858481	1858483	pCAMTA3-22C-cycloheximide_S6_peak_24550	43.0	.	1858482	3	1858277	1859778	AT3G06140	.	-	CDS	0
3	1858481	1858483	pCAMTA3-22C-cycloheximide_S6_peak_24550	43.0	.	1858482	3	1858376	1859877	AT3G06142	.	+	CDS	0
3	1858925	1858927	pCAMTA3-22C-mock_S4_peak_33143	31.0	.	1858926	3	1858277	1859778	AT3G06140	.	-	CDS	0
3	1858925	1858927	pCAMTA3-22C-mock_S4_peak_33143	31.0	.	1858926	3	1858376	1859877	AT3G06142	.	+	CDS	0
3	1877768	1877770	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_28736	33.0	.	1877769	3	1876677	1878178	AT3G06200	.	+	CDS	0
3	1884938	1884940	pCAMTA3-22C-cycloheximide_S6_peak_24574	26.0	.	1884939	3	1884220	1885721	AT3G06220	.	-	CDS	0
3	1884938	1884940	pCAMTA3-22C-cycloheximide_S6_peak_24574	26.0	.	1884939	3	1884495	1885996	AT3G06230	.	+	CDS	0
3	1885788	1885790	pCAMTA3-22C-cycloheximide_S6_peak_24575	26.0	.	1885789	3	1884495	1885996	AT3G06230	.	+	CDS	0
3	1894573	1894575	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_22384	29.5	.	1894574	3	1894359	1895860	AT3G06260	.	-	CDS	0
3	1957170	1957172	pCAMTA2-22C-mock_S1_peak_29415	28.0	.	1957171	3	1955774	1957275	AT3G06420	.	-	CDS	0
3	1980718	1980720	pCAMTA2-22C-mock_S1_peak_29426	35.0	.	1980719	3	1979884	1981385	AT3G06455	.	+	CDS	0
3	1984515	1984517	pCAMTA3-22C-mock_S4_peak_33252	30.0	.	1984516	3	1983205	1984706	AT3G06470	.	+	CDS	0
3	1989706	1989708	pCAMTA2-22C-mock_S1_peak_29437	35.0	.	1989707	3	1989166	1990667	AT3G06480	.	-	CDS	0
3	1992286	1992288	pCAMTA3-22C-mock_S4_peak_33261	27.5	.	1992287	3	1992081	1993582	AT3G06483	.	-	CDS	0
3	2012644	2012646	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_28829	26.0	.	2012645	3	2011308	2012809	AT3G06500	.	+	CDS	0
3	2020215	2020217	pCAMTA3-22C-mock_S4_peak_33282	31.5	.	2020216	3	2019283	2020784	AT3G06520	.	+	CDS	0
3	2022156	2022158	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_28838	30.5	.	2022157	3	2021595	2023096	AT3G06530	.	+	CDS	0
3	2038479	2038481	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_22452	27.0	.	2038480	3	2037162	2038663	AT3G06540	.	-	CDS	0
3	2038479	2038481	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_22452	27.0	.	2038480	3	2037311	2038812	AT3G06545	.	+	CDS	0
